    1.00   4.262107   -.434354   3.344928    .411747   4.462579
    1.00   1.715095   -.904653   3.805285   1.061069   1.412553
    1.00    .358034    .616934   -.436347  -1.528936    .475423
    1.00    .037479   1.961279   2.106726    .389082  -4.078454
    1.00    .111810  -2.485145  -1.746320  -2.889810    .965046
    1.00   3.268363   7.080353   4.234586  -1.928009   -.148284
    1.00   -.941123   3.948649    .212421   3.978447   1.640742
    1.00   3.180154   2.168417   4.751312   1.670491   5.692043
    1.00    .248650   -.200343   -.678073  -3.675032   2.233068
    1.00  -1.589157   2.439582   2.331286  -1.674979  -1.328996
    1.00   -.869542   3.521528   -.092740   1.214950   2.748212
    1.00   2.285090  -3.407232   -.521658  -3.624102  -2.274158
    1.00   -.623761   1.376971   1.327945   1.356435   5.409543
    1.00   -.344052  -1.502057    .104745    .011490   1.149354
    1.00  -4.228688  -4.575292   -.588576   2.607889  -1.353904
    1.00   3.823539   3.229104   5.152150    .438307   -.495619
    1.00   1.943402  -2.324025  -2.823735  -2.014780   -.448431
    1.00   3.511978   1.966032   1.198110  -3.770829   2.314743
    1.00   -.088122  -1.719320   -.893179    .112631   -.709008
    1.00   2.026220    .387790    .182507   3.320200  -3.419646
    1.00    .394300  -2.718620    .808012  -1.840212  -7.574148
    1.00   3.886155    .994444    .703519  -2.887536  -4.172482
    1.00    .666724   1.953773    .136133    .421855  -1.237125
    1.00  -1.296800    .453337    .730359  -1.549036   -.865910
    1.00  -2.174113  -4.117127  -1.026284   -.782757  -5.537413
    1.00   3.855882   1.260690   -.098022   3.859267    .941050
    1.00   3.735465    .052252  -2.907492  -2.349176  -2.160564
    1.00  -2.675969    .430675  -4.762000   1.563087    .832919
    1.00   1.136102   1.710673  -1.431751   2.869541   3.701600
    1.00  -6.037412  -3.101317  -2.845053  -3.411959    .516762
    1.00  -2.010879   -.485031  -4.570179   2.827101   1.137972
    1.00  -1.948030  -3.195384   1.606353  -1.722476   -.307420
    1.00    .339477   3.857095   1.917072   4.359158   -.828540
    1.00  -2.854437   -.403735  -3.207074  -1.690978  -1.108426
    1.00  -2.789306   2.512263  -4.460299   -.274520  -1.604230
    1.00  -6.853602  -3.417365  -3.038952    .979996   1.179777
    1.00   1.509046   2.430673   -.468098  -1.491406   -.262352
    1.00    .805312    .320996   1.062736   1.144322  -4.006662
    1.00  -4.266694    .232636  -4.407039   2.285421   2.758148
    1.00   1.232568  -2.123358   1.582165   1.072288   2.105699
    1.00   3.893681    .220518   2.250606  -4.442135  -5.841945
    1.00  -1.162073   -.882757  -1.756029    .470415  -2.903659
    1.00   4.209078   1.664564  -2.539799   -.793158  -3.932708
    1.00   4.557386   -.466345   -.168562  -1.789717  -4.315800
    1.00   2.574193    .718308   -.586416   -.131484  -1.705100
    1.00   -.061271   1.969871   4.298765    .453679    .619656
    1.00    .065973  -4.366226  -3.706996  -4.117289   1.345145
    1.00  -1.339134  -1.143431   -.285082   2.498174  -3.223205
    1.00    .077365  -3.591998   -.952478   -.468943  -1.445839
    1.00   1.188461  -2.187485   1.643427  -2.277884   4.453736
    1.00   2.986552  -2.662435   -.904700   2.727128  -1.829410
    1.00   3.315597   4.672899   2.110197   4.427156   2.299977
    1.00  -3.270206  -4.839456  -5.255579   -.014220   3.155751
    1.00   1.336882   -.028439   -.583025   1.186910   2.162622
    1.00   2.058788   1.429474    .415714    .208991  -1.810398
    1.00  -2.529815    .507811   -.203747  -1.293038   1.139918
    1.00    .391210   2.098625   1.515830   2.296675   2.906877
    1.00   3.067603   2.766159   1.054209  -3.814732   3.804850
    1.00   6.661243   1.413421   2.393852   2.964884    .596170
    1.00   1.295062   5.200605   3.843813    .136286   -.723352
    1.00   5.873530   6.808184   6.084190   2.992026   1.429150
    1.00  -2.774085   2.522439    .782588  -2.930324   2.690683
    1.00   3.107433   9.518732  -2.207213  -2.415821   -.532776
    1.00  -2.092837   2.764027   3.255139    .419878  -2.033184
    1.00  -1.403989  -2.992512   2.483439  -4.677021   -.359581
    1.00   3.862153   4.990480   6.190598   1.654165   2.307502
    1.00   1.828908   2.443717   1.280670  -2.238736  -1.989937
    1.00  -1.662209  -3.469685    .003013  -2.145029   1.006905
    1.00   -.670630  -3.214771   1.087394    .328322   2.966568
    1.00   -.230407    .206951  -1.363421   -.245336   -.812256
    1.00  -3.133296  -1.452366    .720775    .228750  -3.142936
    1.00  -1.335310  -3.637153  -1.196640  -1.468546   -.138272
    1.00   -.102127  -3.472225  -3.782986    .693569   4.535242
    1.00   -.560470    .157187   -.650880   1.154248    .590831
    1.00   5.282837   1.565251   1.863253   1.670489   1.832076
    1.00  -1.059971   6.332806   1.685420  -2.283250   1.994657
    1.00  -1.935195  -5.043673  -3.203856   2.657509  -2.812877
    1.00    .948565  -2.059628   1.540670   4.463443  -1.059324
    1.00   1.209413  -1.466085  -1.054788   4.819586   -.661686
    1.00  -3.420769   2.024404  -2.279616  -1.809915  -4.641677
    1.00   3.772226  -1.539069   1.987792   1.943476   3.828189
    1.00    .629590  -2.618625   2.137574   1.054364   -.632189
    1.00   5.263936    .579587   2.239817   1.596579  -1.285454
    1.00   1.821668    .289998  -2.035978  -2.547498  -6.179933
    1.00   2.387366    .958622   2.198027   5.052366   1.431312
    1.00   -.154978  -1.521635  -4.014553   2.109662    .292325
    1.00    .614534  -1.406100   5.324420   3.785794   3.052412
    1.00  -1.581898  -3.589848  -7.041217   -.255727    .024855
    1.00   -.099434   -.561005  -5.011979  -1.524513  -5.726882
    1.00   -.555360  -1.875664  -4.333311   2.003936    .123464
    1.00   3.303815   4.074649   1.105600   4.198064  -1.039552
    1.00   -.833674   3.172075  -3.488518   5.174458   -.134461
    1.00   1.234795   -.230329    .732318   -.154140  -2.680534
    1.00   -.192296  -1.856578  -1.004505  -1.839102  -3.162406
    1.00   -.038001  -2.565078   -.589545   4.901223    .208282
    1.00   -.997295    .265232  -2.793441   3.717426    .815551
    1.00   1.059404    .157432  -2.406039  -1.542625  -4.059438
    1.00    .597052   2.102529   1.048542  -1.140875  -3.920775
    1.00   5.093726   4.620861   1.610522   -.980379    .546757
    1.00   2.157458    .744062  -2.191686   5.064335   2.646167
    1.00   1.316547   1.507049   5.900282   3.100313   4.492209
    1.00  -1.161009   -.882938   -.702887    .405714   2.701094
    1.00    .482430   -.991475   -.822029    .134163  -1.334327
    1.00   -.245989   -.192768   1.576056   -.617414  -1.314614
    1.00   2.450932   -.497079   4.841247  -4.279063   -.265077
    1.00  -2.769188  -2.568991  -2.427324  -5.061466   2.324126
    1.00   2.023263   1.690245    .567934  -1.232064   3.133716
    1.00  -1.877676  -2.743344  -3.629415  -6.322836  -4.741175
    1.00   3.495745    .782737    .520742    .582757  -1.966414
    1.00   5.620420   3.140264   2.938205   4.096220   1.186547
    1.00   1.059242   -.438423   -.837268   -.638699  -2.423346
    1.00  -3.174920   1.566265    .604818    .567491   -.157176
    1.00   1.581413  -1.609337   2.309336    .402669    .442631
    1.00   2.388677    .659669   1.996931   1.703292  -1.204338
    1.00  -1.549483  -3.598144  -1.304565  -4.859903   -.664351
    1.00  -2.672427  -4.805933  -5.350264   1.680082  -1.231547
    1.00    .641898   -.382042   -.172234  -3.173887  -5.708738
    1.00  -3.599185   3.426809   -.781726   1.174297  -4.507842
    1.00    .735192  -2.747406  -3.462495   2.411631   -.675080
    1.00    .233409   3.580502  -2.351183  -2.652741  -3.078193
    1.00   2.197274  -2.018892   -.210138  -2.029897  -6.819640
    1.00  -4.091022  -1.049841   -.410075   2.382202   4.008932
    1.00   3.957696    .041824   1.830931   -.923077  -1.416017
    1.00  -1.488916   2.959017   2.759092  -2.077503    .067793
    1.00  -1.739509  -1.343402  -2.218358   1.178063   -.207229
    1.00   2.701878   2.778777   1.186714   3.444670   -.900456
    1.00  -3.641460   -.111621  -1.985374  -1.486231  -4.074396
    1.00    .095847    .298669    .041909  -1.975057  -3.558045
    1.00   1.733480  -2.590068   -.812351  -3.056011   -.482871
    1.00   2.283827   4.337988   -.105811  -2.619272    .019291
    1.00  -1.433287    .190298  -1.141448  -2.330196   -.667182
    1.00   -.247784  -2.538546   2.470797   -.744436   -.883426
    1.00   3.251176   2.802413   5.952757   2.191525    .737150
    1.00   4.099866    .040031   3.568458   -.935286  -1.923437
    1.00   2.188617    .391874   1.909635  -3.060865    .046849
    1.00    .763945  -3.909218   2.168124  -1.744802  -4.415312
    1.00   2.715450    .545274   -.758456    .168922  -1.250273
    1.00   4.091282  -1.989337   1.342444  -4.785696  -3.578255
    1.00   2.315186   3.336768   2.818977   -.659850   -.644703
    1.00   2.743864   4.408861   2.985041   1.312042   5.318155
    1.00   1.191244   -.347478   5.948798    .830791    .534640
    1.00  -1.695604  -3.524526   -.774956  -2.179126   -.626178
    1.00   3.193047   1.096600   2.959783  -1.000403  -2.788662
    1.00   2.661727  -1.910568   2.587616  -2.515542  -6.637827
    1.00  -1.559940   -.686957    .055166   -.271064  -2.184756
    1.00    .581528  -1.253957   -.342613   1.009265    .952078
    1.00    .100229  -3.106108   3.313324   -.477581  -3.049243
    1.00    .873301   1.189635  -2.070229  -2.113875  -2.643247
    1.00   -.143881   -.765057   -.267243  -1.976643   1.107749
    1.00  -1.548335  -2.517165   -.174624  -1.155298    .562017
    1.00    .967710  -4.789507   1.847067    .275532  -2.843598
    1.00  -1.356981  -2.520749  -1.376313  -4.465816   2.714905
    1.00   -.135475   1.206433   3.081647   -.106440   2.664507
    1.00  -1.105765  -3.773352   -.498799   2.650439   2.473010
    1.00   2.350865   -.802418   3.237543  -1.611794  -1.865196
    1.00  -2.619001   1.966154    .576212   4.148878   3.880853
    1.00   -.693778  -2.474105    .984643   2.136015   1.737547
    1.00  -3.451795  -1.122683  -3.686138  -6.348431   1.095219
    1.00  -4.386024  -1.186389  -2.800414   4.007179   -.761529
    1.00  -3.114717  -2.195051    .795224  -2.388328    .556201
    1.00  -8.092075  -1.732341  -3.479506  -3.475065  -2.486622
    1.00  -4.190386  -3.647626  -3.497799  -5.824044    .058753
    1.00   -.381680  -1.177661  -1.479569   -.355771   4.379450
    1.00  -1.668068  -2.280619   1.654643   2.318943   4.176546
    1.00   1.320091    .198360   3.661410  -5.773382   -.173406
    1.00  -3.128438   2.972809   3.124704  -4.262639   1.903149
    1.00  -5.166567   1.993948    .200198    .095196   1.089050
    1.00  -4.635694    .230866    .708707   1.928254  -2.407725
    1.00    .907100   2.147853   2.141657   2.371239    .984451
    1.00  -3.089359   -.250708   -.382896  -4.004498  -2.609745
    1.00  -2.016249   3.765356   1.258580  -2.469721  -4.678921
    1.00  -2.665472    .271714    .397109    .246374   4.587952
    1.00  -1.874021   -.450815   2.464920  -2.796584    .847782
    1.00  -4.290444  -3.233243   1.479590    .393075   -.342936
    1.00  -1.173164    .419073   2.094042  -1.750604  -1.792345
    1.00  -2.203576  -2.120817  -2.101520  -5.745012   -.727897
    1.00   1.799264    .200722   2.190122  -3.797659  -2.522727
    1.00   -.346397    .947572   2.802749    .585197   -.226544
    1.00   1.077583  -2.974605   -.030176  -4.073677   -.540520
    1.00  -1.974780  -6.882011  -1.275557    .348842  -2.732123
    1.00   2.264445   1.256787  -2.552808  -3.991873  -4.407833
    1.00   4.998329   1.539413    .881864   -.731512   3.891990
    1.00   2.943881   1.902607   1.066091   -.019085   -.389310
    1.00   1.730228   -.982804   1.961659  -1.271501  -4.986840
    1.00  -2.704145   3.685041   3.277723  -5.891736  -2.189060
    1.00  -1.126360   -.559738   1.045340    .640037   2.332163
    1.00   -.656418   -.236784   -.899129   1.673359    .906645
    1.00    .576145  -1.458015   2.453541   1.849234   2.801394
    1.00    .475159   1.119340   5.685083   5.799638   1.204024
    1.00   1.102900  -3.000693  -1.672786    .718878   3.214322
    1.00   1.404637  -2.593193   4.752364   2.307773   3.868987
    1.00   -.446976   -.886515   -.924932  -1.998576   1.363224
    1.00  -3.762486  -4.592606    .011700   1.251244    .177376
    1.00  -1.284021  -4.460275  -4.313117   1.067965   -.619298
    1.00  -3.135736  -3.631648   -.223754   3.159883   3.665304
    1.00    .645073    .926521   1.647159   2.672531  -2.058640
    1.00   3.064982   3.771646   6.151464   1.252999   4.762874
    1.00  -4.343759  -5.576655  -2.301981   1.731523   3.971334
    1.00   2.745714   1.010072   2.887727   1.585016   -.271348
    1.00   -.512126   2.933901   5.882397   3.278177   -.848565
    1.00    .309419   1.388738   2.555079   3.401981   1.999742
    1.00  -1.240998  -1.117001  -3.313917   -.453000   1.065281
    1.00  -2.959641  -1.816290   4.625925    .884120   -.903889
    1.00    .538217  -2.423798   2.789933   2.244882   1.131962
    1.00  -1.524269  -3.277278   3.294225   4.217194   2.780782
    1.00  -5.420902   2.830188  -2.457604   -.253006   2.236280
    1.00  -1.590523  -2.494949    .677460   -.644408   3.162024
    1.00    .565813    .061544   -.657121    .880452  -5.409802
    1.00   1.677322   4.425843   2.311209   3.053180   2.268823
    1.00  -2.115464  -2.076074  -3.099509   1.231170  -1.515399
    1.00   1.570788  -4.366557  -2.606224   1.456507  -2.608636
    1.00  -4.277460  -3.820186   2.079678  -1.761200  -3.576842
    1.00   2.983532   1.833300   2.318964   8.325812    .303897
    1.00    .804807   -.613132  -3.834632   1.734660   1.755819
    1.00   1.657445   2.804097   4.722537   3.343055    .735502
    1.00  -6.366200  -2.870096  -8.468532  -1.921978  -2.118680
    1.00  -3.796054  -3.782646  -3.007536  -2.806499   1.080940
    1.00  -1.636578    .425067   2.486307    .977270    .961457
    1.00    .712407  -1.484476   2.028334  -1.313737  -1.908310
    1.00   -.721011   1.902870  -1.963363   6.333850   7.993117
    1.00  -1.505176   1.596730  -2.724377   1.304630   -.046802
    1.00  -4.174941  -2.993608  -2.828734   -.518001    .462706
    1.00   1.693279   2.055438  -2.216301  -1.117187   -.025256
    1.00  -2.651223    .795842  -2.829917   2.723760   3.269520
    1.00  -2.437208   1.053562  -1.088766   3.920038  -2.493043
    1.00   2.930499   -.588676    .412378   2.227092    .980152
    1.00    .794123  -2.087654   1.455729   3.756927  -1.326106
    1.00   2.716181    .972739   -.571374    .833642   -.514374
    1.00  -1.280634   -.208077   -.988126   2.442342    .111675
    1.00    .612111  -1.284666  -4.065129   2.513918  -1.786006
    1.00   1.059973  -1.198928   2.182260  -1.176355   5.612693
    1.00    .486217  -3.294364   1.661931   1.958584   5.293987
    1.00  -1.127233  -1.606875  -2.686933   3.914927   4.717822
    1.00  -1.993997   1.016958  -1.222430   2.496559   1.510651
    1.00   1.635657    .367969  -1.700560   1.312683   6.195203
    1.00   1.918067  -4.126469   2.497434   5.677740   2.237684
    1.00  -2.023013  -3.242010  -3.246955   4.431956   2.610234
    1.00  -4.218218   3.690084  -4.526448   2.928110   -.766144
    1.00  -3.885298    .998041  -2.800451   -.136849  -3.496458
    1.00  -6.143106  -1.489861   4.373168   4.028988  -2.749414
    1.00   2.904251   1.389166    .831969   5.829384   1.233728
    1.00  -4.410041  -2.428194  -1.009978   1.538128    .727970
    1.00  -6.769750  -8.050837  -5.055252   1.025596  -3.111216
    1.00  -5.443382  -3.877774  -5.581594   1.565031   1.111555
    1.00  -1.606585  -1.154625   -.925368   1.661660    .560817
    1.00  -5.359847  -8.033931  -5.694322   -.054227  -6.081551
    1.00   -.940614   -.840256    .020255   3.564014  -2.374964
    1.00  -3.568818    .777019  -1.583806   3.169833  -5.051707
    1.00   2.170105   2.607724   1.143015   1.805724   -.609478
    1.00  -3.226408  -1.655875  -5.917825   5.081545    .697645
    1.00  -2.418433   -.055135  -2.642683   -.872744  -4.064199
    1.00   1.592719  -1.905504   -.380799   1.106854  -2.820911
    1.00  -3.841228  -1.306688  -1.822755   3.908959   -.919403
    1.00   2.086890   3.115516  -3.538539  -1.524970   1.028257
    1.00    .105711  -3.672146  -6.233903   1.915577   -.516864
    1.00    .164580   -.704871  -3.007274   1.590312    .192507
    1.00  -4.031195   -.305197   1.352292   1.871837   1.696671
    1.00   2.614859   4.516433   4.383750  -2.206719    .028679
    1.00    .033115   1.594426  -3.601541   2.584052  -2.961640
    1.00   1.367707  -1.425641  -1.800143  -3.118986   -.886174
    1.00   -.107848  -1.205664  -2.028491  -1.322408  -2.681262
    1.00  -4.184600   3.164245  -1.951297    .846920  -4.190756
    1.00    .791672   2.182047  -1.549172  -2.195608  -3.046305
    1.00  -1.700625   1.308179  -1.619856   -.123193  -1.130950
    1.00  -1.785236   -.473205  -1.535235   2.142689    .675958
    1.00    .498027    .567181    .210071  -2.131265   -.202988
    1.00  -3.043031   5.134327   -.588555   -.213098   5.840892
