4.315090497	1.735336827	5.489588536	8.362106705
2.840396931	2.405559136	4.084345612	8.775621158
4.473374257	2.51280229	5.274525969	8.341719267
1.873147515	1.148291369	4.159996705	7.046778888
2.889855899	2.087568573	3.850246221	7.134516965
2.174411251	1.319138954	4.234735262	7.895933106
3.398547391	2.1774942	4.968213775	7.18466022
3.44416558	3.037018363	3.686302351	6.461780566
2.67826967	2.33251536	4.633184787	5.690386165
3.432935312	2.559944511	5.238938791	7.384785883
3.521050633	1.748714285	5.006655227	7.436747564
2.205554371	1.018353305	3.757707021	6.156773333
1.841920518	2.633950181	4.014682226	6.523619743
2.877050962	2.793649693	4.422530553	7.616880796
1.232494869	1.129327556	3.45896989	7.017144588
3.311290884	1.628105705	4.379234531	5.972936248
2.466398622	2.331512124	2.965953112	6.702891391
2.05349552	1.493783349	5.348900421	6.700046394
1.817365101	1.352579895	4.597355516	6.387129288
2.269730771	2.414582025	4.632847697	9.770846959
3.067674772	1.591902519	4.607192206	7.840301496
2.439799269	2.745118697	4.393144713	7.750522982
3.567518413	1.688870458	3.912035788	5.675584208
3.317267456	1.42272574	4.881361169	7.258164149
2.451034407	2.461630919	4.79271678	7.428324605
1.850693774	2.346190877	3.756970591	5.887397941
3.573989408	1.908197764	4.796554364	6.81112452
3.606437814	2.109989316	4.469043417	7.274679488
2.672971462	2.08082658	4.391380438	4.55391682
2.123565798	2.233950574	4.377545072	4.754177171
2.984717457	2.041056542	3.655284975	6.434533638
2.919845573	1.954041567	5.814771466	7.277521664
2.123044061	1.546959559	4.934643793	6.383925031
3.755694019	1.514215639	4.660737166	7.745559992
2.857528117	2.044992591	4.998566325	9.01420103
0.951806435	1.610705047	3.714887261	6.435997327
2.119775223	1.961841416	3.734354718	7.137841236
1.651029304	1.605517795	4.12573407	6.2601927
3.353489702	2.622561479	4.190074536	6.858611594
2.036131983	1.438324606	4.242025221	5.513605672
3.151709048	1.204510401	3.627219199	7.883983336
3.21280261	1.330553137	3.781055274	7.071546385
3.860638169	2.16993178	4.098540381	7.072613151
3.026655091	2.170916456	4.238135173	7.516945452
2.194752105	2.513779724	3.77545889	8.036846364
1.89044155	2.125988028	3.80526003	7.209042786
2.648305865	2.582680935	4.127285956	7.520451928
2.189751317	1.571933678	5.63517753	6.696530147
1.524794473	0.111376059	4.185688597	6.774924521
2.911409145	2.818289684	4.124667958	7.889937008
2.553136484	2.544535807	4.383864465	6.900656794
2.286600187	1.842375152	4.18200468	6.954703202
2.606005801	1.950769664	4.501238098	8.601021687
2.055719602	2.063038849	3.715342949	5.407966862
3.581108865	2.836143478	5.206818978	7.435008284
2.972677379	1.458416401	4.853924192	6.334827882
3.333345715	1.891549387	6.018784195	7.534246595
2.962326731	2.862724094	4.836385522	7.835193287
2.169574195	1.864472039	3.800759708	6.726906504
2.301317306	1.769181419	3.955971577	5.00623139
3.282316582	1.689123412	4.125948541	6.821565524
2.086373154	2.648528415	3.343906128	5.732179235
4.078328091	1.37078744	4.870634192	8.219921163
1.8083954	2.320600521	5.535121854	7.286932411
2.941821838	1.938900153	4.751945748	7.686950059
1.329289883	1.982384775	3.102716382	4.793546385
1.905794564	2.005679628	4.094747307	7.167992523
2.642792462	2.266130358	4.199804153	7.76195283
2.715275216	2.224431768	4.536670624	7.204111272
1.88695098	1.942575171	3.657610267	6.730417045
2.335896901	2.23159789	4.472966998	6.248496793
2.148726845	2.55336751	3.42463233	5.726337867
3.12611286	2.089358982	4.750028393	7.819764335
2.051240644	2.790965783	4.452350264	7.439237652
3.476160959	1.890559142	2.873024829	6.392636339
3.183859812	2.402652585	4.821846957	6.71409216
2.368056475	2.347508178	3.495079239	8.905326938
2.55630083	2.302491822	3.979411132	6.857530778
2.064553126	2.551540146	4.240979852	7.567137093
2.256188487	2.857895517	3.734756497	6.265519374
2.927785334	1.522754963	5.474466038	7.782356498
3.434797054	2.423346517	3.709923646	7.710667865
2.913402866	2.527238352	3.301550127	7.543797339
3.616532481	1.035545616	4.59084613	6.801270112
2.682955974	1.723866176	4.500782215	5.718021996
3.667250204	1.592839035	5.344607831	7.164837566
3.372372136	1.276556183	5.26339156	8.143148047
2.118754456	1.613311076	5.034700832	8.569635574
2.814896794	2.097281524	4.388722039	7.639236919
2.471727655	1.539981758	3.895292602	5.003918085
2.516621327	0.378138144	6.518720004	7.42676222
1.231139139	0.536463224	4.450032552	7.030339292
2.578479779	0.970484914	4.517621127	7.018930109
3.207331834	1.937410917	4.138617623	7.610599052
4.707849277	1.405401297	5.856882842	8.704074306
0.608534036	1.725091512	4.203360986	6.463403362
2.944756119	1.952919843	3.923965619	7.874343391
2.093613589	1.844582546	3.787048994	7.662483967
2.520919024	1.142850295	5.415074937	8.053829849
3.15632218	2.036338004	4.669661576	7.884756197
1.819620832	1.130471203	5.184935552	6.93203295
2.690181977	1.036739768	3.788292283	7.010921566
2.329730744	1.560702131	5.489013957	7.250484138
1.28700854	2.028839861	3.668709756	4.644612206
1.997965609	0.988610249	3.712124608	7.231874065
1.936312846	2.121517021	4.543791694	6.19882187
2.006653664	2.319957628	3.953661948	7.200470451
1.492551848	1.744557399	3.412854429	6.579913257
1.286305852	1.622398344	4.864799639	8.808754325
3.078938291	1.550401501	4.274792958	7.024928171
1.749758145	1.844245396	3.301429916	5.806826598
3.351864921	2.267049902	5.200586743	7.999617888
1.335776703	0.651770946	4.432590192	9.276445487
1.199330314	2.20096768	4.460946609	6.558445104
3.032353294	1.761957327	4.365609707	7.381962729
1.920128781	1.384324978	4.439246614	6.376243366
2.579831543	1.855452292	4.124117997	6.597955416
2.503959288	1.107732241	4.304165273	6.493106083
3.43230297	1.034756673	5.657533294	8.992980545
3.494872076	1.652453608	3.984840868	8.567422549
3.728811596	1.434140642	4.775065714	7.864661707
3.784643178	1.736862105	3.381377582	5.728904679
3.848608878	2.889679773	4.78285753	6.796991502
2.398150516	1.898833726	4.69410843	6.785461702
3.222015787	1.577385895	4.398055429	5.833046921
1.889556479	1.216708655	3.797912228	6.276478288
2.767938699	2.31765843	2.720812091	5.831091176
3.551507584	1.779856635	4.871481074	7.348796772
2.735278523	2.360924886	3.544742321	6.576678302
3.544474369	2.856527809	4.662189724	6.254513513
4.128790246	2.839806121	4.161306486	6.764809152
2.209375927	1.334561281	4.570303237	6.439157812
1.361001659	1.39645478	3.384133762	6.741074747
3.714717067	1.891665414	4.738009836	7.444460791
3.873321941	2.123793833	5.552989759	7.876258403
3.336911759	2.275274909	4.404662029	8.458244549
2.204393005	1.957219407	4.549908072	7.734698465
2.77266386	1.720916127	4.888951143	7.060536883
2.497577169	1.878106168	5.522387572	8.207563194
2.773700957	3.081796413	3.077658136	6.763244702
3.537958056	2.028821564	3.327049879	5.907097796
2.158496137	1.618127554	4.374552692	7.642912286
2.399278107	2.221385451	3.042382271	6.349836591
3.000113521	2.076600295	4.078308506	6.449782302
1.851760156	1.729696946	4.659409773	6.882969407
3.55401887	1.604699111	4.284870255	6.94521589
2.825588508	2.27996898	4.361264841	6.223803058
2.709445685	1.738568648	3.512946476	6.079301703
2.692018631	1.653497842	4.333466852	6.319889986
2.942088791	2.121582841	3.506359767	6.268459005
4.712330273	1.981665962	4.626582763	7.660547615
1.730394708	2.026799803	4.19947549	6.980911969
2.885450225	1.287386563	3.829858672	6.512944308
3.551659309	2.306398117	5.554052628	6.462007403
1.708070693	1.187232411	4.175457389	6.322060085
2.743071787	3.017734864	4.470196374	8.204532367
0.775928432	2.127793721	4.156532908	6.634687188
3.333968911	1.104763257	5.626571018	6.017093966
2.843312299	1.848144265	4.251849781	5.947250718
2.48454049	1.348110599	4.782348136	8.177617195
2.160513715	1.201051846	4.508357593	7.01594633
2.79877433	1.656471775	5.323582449	6.847020989
0.985850203	2.081266259	3.247503944	5.921070256
2.738778996	2.01529326	4.073106749	8.139287165
2.683487827	1.862635198	3.484195389	5.057545401
4.148712762	1.725908311	4.389098249	6.981072305
3.448866856	3.212640812	3.746052783	6.381142372
1.275453509	2.749917051	3.832900066	6.975689808
2.170053333	2.404570112	3.764879444	7.225114126
2.311710421	2.576545025	4.097588802	6.416517562
3.702845695	1.721202302	5.135674218	5.852921119
3.37545936	2.595042134	4.537958891	6.554387059
2.902986838	2.907384265	4.736748836	7.656021966
2.873230223	1.95661265	3.0664401	6.928301122
3.214958247	1.826876022	4.753433514	6.557237927
3.387276744	2.212770406	4.311069259	7.379765547
4.217335874	2.0061222	4.782487204	6.383044487
2.393221194	1.324824434	4.136467063	5.32667935
3.854894845	2.780542177	5.066212699	7.694343787
3.538679612	2.286283719	3.566997391	6.108152427
2.991800511	2.475071068	4.774414407	8.0497168
2.344193699	0.643693916	4.882584489	7.140685372
2.351612884	2.329124648	3.255672324	5.373766326
2.996906755	1.42884552	4.344257139	7.392966655
2.122466125	1.694799582	4.038788744	7.260838978
2.122300918	2.202025798	3.670427036	5.826372173
2.073018541	1.793096831	3.382542167	5.111119502
2.998745601	1.739180835	4.328150007	6.091014145
3.347764095	2.118350813	5.009596464	9.504790391
2.259828785	1.596001738	4.502431799	5.745625691
1.568050107	1.644141006	2.965980214	6.127153974
3.197240866	1.788936819	4.623985145	6.561761097
3.94448402	1.071564214	4.512701003	6.68102046
3.421545064	1.653364757	4.266685074	8.710547574
2.870108468	2.04008052	5.025293125	6.984444445
0.520276614	1.364096677	3.101670711	5.256781164
4.456440742	1.777874027	5.029807755	8.652092575
3.192067654	1.616897582	4.64103127	8.686992353
3.001987716	1.783999952	4.706663665	7.221978497
1.511126103	1.663124196	4.429481381	6.510849396
3.7443177	1.181275761	4.45706786	7.644035261
2.132262551	1.356346	4.693833575	6.996297427
2.611880704	2.152742477	4.387862107	7.176646552
2.246720589	2.384047153	3.968011269	6.575437211
3.022454281	1.314339315	4.61750848	8.058600944
3.359379587	1.80934163	4.575348448	7.463416672
3.407291434	1.132739635	4.218326852	6.565270278
2.793924761	1.232238173	4.200710695	7.010666064
1.704000706	2.368013682	3.542371952	6.499609114
2.528718473	1.224885408	5.163019877	7.228726162
2.018631601	2.07937261	4.058814789	7.827047397
3.451514943	1.994900849	4.498960452	9.338531376
2.503839366	2.066775178	4.537413496	6.904581373
2.268740379	1.722918402	4.314930449	6.988312632
2.809456298	1.709472109	5.386768763	6.293431861
2.339873551	1.066797848	5.337974797	7.043580437
4.495354716	2.547384131	3.857590285	6.255311092
1.828879879	1.788226399	3.497344957	6.134276899
2.463989015	2.186102607	3.839613448	6.78574303
3.613264678	1.949976108	4.483584611	8.291428769
2.812833073	0.888039953	4.499433796	7.092552817
3.151419435	1.226973331	4.024472409	8.338502659
3.156557274	1.976406684	4.04527111	7.682960963
1.668866972	1.867814034	4.147744957	6.288844091
3.831858709	1.954649572	4.234978077	6.112411702
1.340208281	1.793423392	3.527653916	6.652684242
2.627228987	1.570952179	4.6510901	5.39088328
1.816682581	1.443697289	3.380168903	5.006166964
1.943921294	2.159566443	3.523686678	5.811776805
3.726564578	2.953510481	5.325758972	7.39248229
2.477521509	2.157457137	3.723455555	6.012041314
3.804933258	2.31641112	5.505215104	8.927743454
3.150839661	1.235162207	4.083442775	6.854525357
2.185299519	1.503280729	4.727443688	7.261968424
2.069237252	1.61208545	4.727753778	7.98968892
2.753921258	2.449653698	4.74888207	6.218876655
2.493868188	1.155621418	4.015496977	6.481955618
3.050325899	1.792164676	5.622282956	7.564919982
1.960946451	1.96966948	3.939184556	6.729817502
3.815274954	2.075893229	5.431002313	8.106511348
1.546748241	1.774048304	4.786075177	8.237207157
1.272742994	1.558439571	4.076811302	5.62387334
3.584957867	2.475173384	4.65866775	7.700217322
2.9081665	2.402328607	4.291923532	8.487263895
1.714569157	1.737865951	4.306442934	7.287604078
2.147871743	1.035649097	4.399479529	5.927561958
2.882417228	1.956062929	3.74465987	7.355675082
2.352035727	2.982564865	4.614141934	5.449565657
2.231463688	2.108911985	4.223010035	6.961653988
2.888177844	1.864057434	4.085135141	5.558538684
3.081715236	1.84307638	3.956815537	6.709973709
2.426884747	2.618168965	4.534342481	7.684247073
1.924628471	1.433946079	3.901618747	8.155859992
4.292235787	2.986773079	4.458167589	8.27404031
1.821659023	1.846217113	3.274906181	5.560664076
1.336810639	1.809302915	4.147602297	6.212444043
2.888817417	1.592431393	3.909486693	7.192929791
2.261339375	2.032616187	4.556402753	7.85639851
2.792842305	2.313561989	3.916767373	5.322480062
2.516812755	1.660956271	4.404572398	7.485689494
3.619840548	1.093241952	3.787944908	6.315654758
2.890223411	2.181133701	2.943346662	6.448036046
2.76117184	2.85850917	4.02036781	6.867271972
2.853127598	1.641268764	4.230273006	5.638480856
2.818789916	1.352200693	4.420584333	7.472039004
2.062447452	1.152499328	3.423527705	5.273166124
1.482018879	1.981910825	2.75164743	5.475343729
2.146683955	2.028838973	4.268726089	6.474280388
2.004528398	2.352025485	3.018008233	4.006212446
0.884015132	1.947353036	3.881902164	6.204570866
1.607614149	1.126636138	3.962505973	6.689257521
3.353962769	2.07001627	4.249751435	6.963478696
2.123190259	1.844482103	5.583435948	8.017834406
3.503892623	1.371233619	4.382569286	8.287289275
1.348139983	1.423306494	4.10948561	7.235504137
1.822025148	2.109420199	4.166883494	6.531725478
1.874162796	2.16185227	5.095002225	7.597336555
1.779016061	2.141314736	4.051817154	7.121359249
3.032835981	1.875914523	3.941219122	7.123215745
2.128721443	2.513224131	3.153412616	5.892252208
3.963150365	1.483780438	5.688753675	6.932579743
3.20430966	1.910670972	4.460866812	6.424202514
2.690427964	1.145211337	4.76957094	7.919274764
3.418116787	1.405699163	4.584700151	8.079697887
2.125784948	2.374490194	3.540093315	7.297057322
3.091745931	2.28685579	5.059557029	7.523884995
3.333375394	2.38548401	4.356913978	7.520027952
2.250540484	1.870247199	4.50014392	5.840913032
2.743704576	1.600441371	4.340841465	5.428397492
5.093882553	2.387290252	4.408491328	7.676778306
2.901855023	1.613857702	4.56655055	6.963676095
1.774459062	1.323558676	4.983700743	6.412551003
2.846016074	1.914752169	4.619873241	7.609089243
2.37583807	2.561006732	3.851334372	6.096413928
0.735188953	1.032292384	4.241207015	6.165100103
4.268340495	1.149078439	3.348089048	6.718033403
4.235450252	0.906572513	5.328196704	9.144608646
2.491229259	1.426353408	4.616640926	7.335537468
4.139084999	1.43704964	5.157434168	6.195167192
2.746080399	1.532991578	5.045658327	7.594647282
3.796416262	2.177368553	4.028630208	6.501737876
2.030226527	2.174532809	4.807509443	8.385572317
3.141443189	1.76184212	3.752865224	7.929173668
2.256575471	1.369904123	4.954621754	7.069889947
3.263479779	1.849459477	5.071576513	8.544890621
1.629105687	2.28328762	4.82378235	6.351572369
4.12746151	2.223495153	5.294039143	7.991317898
2.122189873	2.338552434	3.550225161	7.451022542
2.003059401	1.873588072	4.263423579	6.951180874
2.170742659	2.108545644	3.299862993	5.762509031
3.39143092	1.819919481	3.479285672	5.315181467
3.98188455	1.375694017	4.583181979	7.542011886
3.869868401	1.903506012	5.044452244	7.379383424
3.059300914	2.258498294	4.358429965	7.402996478
1.25608114	1.508939696	2.925578325	5.828923813
3.536075885	1.755599287	4.534005415	6.271409964
3.935418622	2.851843718	3.762761283	4.156059338
2.467152319	1.889070571	5.359305574	7.481716987
-0.080514447	1.187321305	3.77219427	8.245301875
2.360647022	2.522259751	4.586565438	8.089429585
2.729678573	1.504407903	3.51140045	7.562218495
2.767270218	1.993094034	4.007553714	5.648591311
2.295690537	1.755949879	3.378965408	6.29683072
2.366454769	1.850758967	3.892698067	6.610760248
3.220065356	1.664438355	3.908122966	7.798835876
2.227924011	1.288893606	3.511788122	5.395919146
2.11969164	2.238616118	4.999563265	7.896843712
2.163733474	1.655719807	4.524638277	7.15202413
2.809320303	2.528257988	4.048820028	4.631537135
2.212465901	1.383955357	3.389392326	7.466625027
3.740372971	1.468061288	5.35516141	7.933302697
2.96621961	1.132196147	5.268163158	6.968386793
-0.083934932	1.506079333	3.460526831	5.834996278
1.656819081	1.2996745	5.270804432	7.083985147
2.142835822	2.269808025	4.105347228	7.740911334
3.492380271	1.605399177	3.918550235	8.008299786
3.57862421	2.25321701	3.374484326	5.193502282
3.808000579	2.743844622	3.888864933	7.912843402
2.833350482	1.21325739	4.071631268	5.203140214
3.059304564	3.026078034	3.559657188	5.188350888
1.875735431	0.966370543	4.43965089	5.793947204
2.100475845	2.040990527	4.298630865	6.653094444
2.898880313	0.930075175	4.296371833	6.575290442
3.046266805	1.440659769	4.9219377	6.765732845
1.552564957	2.121631706	3.408879041	5.852770011
4.016752642	2.445963942	4.988299311	7.504511619
3.610017519	1.88624221	4.695909738	6.67047928
2.562480352	1.527631126	4.41394329	8.027796976
2.058850778	0.912021016	4.306239297	8.169309033
1.796158853	2.029741433	3.815644656	6.488029302
2.6651401	1.695195341	4.6087456	5.848613978
1.050655476	1.226789543	3.335085923	5.646301043
1.886182603	1.701895722	4.879264609	7.240028474
4.173537638	1.019911273	5.221241896	9.391664668
2.734101311	2.181866884	6.071329533	8.280303137
2.8425429	1.859809193	3.346650358	8.911722523
2.959466437	2.227859729	3.872614011	5.658599692
2.061219666	1.29060605	4.716663913	6.005533159
1.500779455	2.43749877	3.959336002	6.832608547
2.228160897	1.024127024	5.779071142	7.572574005
3.044657049	2.280353295	4.457804622	7.547892003
2.841312336	1.781615294	5.640713138	6.727589686
2.558226722	1.218035004	4.722937121	7.676787378
3.363945587	2.405887781	4.421460702	6.274060329
0.460580304	1.299642091	3.797440925	6.795782488
2.766951161	1.050813206	4.92867128	7.35772443
3.429548059	2.841954367	4.03925857	6.446276835
4.141369858	2.025127958	4.550775753	7.819645223
2.782407344	1.975430943	5.700687469	8.202999077
3.26162803	1.380582757	4.458048358	6.724497068
2.412269656	1.971054498	5.067408459	7.401820903
2.289552081	1.541125072	4.611870176	6.920017135
1.648685319	1.887379953	3.706826839	7.640553244
1.483110268	2.218614234	4.74682915	6.300013964
2.84536295	1.268368204	4.59324865	8.993670883
1.853983701	0.743464569	4.750292193	8.127289369
2.820452217	1.741183486	3.913753036	5.655640659
4.921423965	1.965076591	4.249420799	7.167569253
1.80869654	1.81498738	3.917987321	6.749755159
1.739634394	1.394025214	4.2489147	6.211604448
1.641609078	2.641874486	3.553496257	7.095823755
2.992678802	2.745994779	4.486746791	5.776459628
1.586544317	2.658465036	3.178525505	6.876426949
3.828217124	2.386141435	4.242915856	7.725778739
2.554188937	0.981282601	3.585895631	5.65606289
2.510902369	2.033619392	3.787870691	5.909775342
2.207509549	1.674871226	4.286089798	6.798629658
2.066031271	1.617900985	4.872205553	5.890297337
2.206407621	2.166529666	3.458099514	7.057102452
0.74372029	0.907602727	3.266091334	5.725311132
2.161087037	0.700032047	4.611668247	7.112507445
3.255620932	1.857970005	4.748083399	6.823969768
4.163309028	1.476250189	5.610661795	7.848977454
1.36982303	2.346902681	3.868239319	6.745073059
2.315097015	1.528711196	4.717919344	7.107473036
1.359060153	1.337091052	4.640274682	4.030816039
2.858785412	0.935619093	4.33813053	6.652980279
2.970265474	1.346212723	5.519111232	7.156171252
2.31313194	1.625340432	3.921641553	5.607704655
2.450403543	2.184542438	4.787846308	6.903983802
3.108076221	1.465802952	4.025884152	6.807357167
1.614341477	1.230342684	3.998592089	7.067909269
2.001801497	2.014610172	3.235188135	6.812167591
1.188441398	2.124462001	3.135287729	4.280357195
1.726276214	1.307251366	4.851543537	6.315342144
3.457640277	2.423373273	5.107445404	8.659382383
1.527194004	3.133272702	2.761838653	4.798908954
2.269966049	2.06105186	3.591421925	4.627992165
2.092049315	1.585879333	3.868071131	7.14089124
3.151076326	1.892901901	4.887049166	8.236258757
2.670121205	2.763052998	4.188833139	6.991343448
3.073605425	2.877382489	4.466909613	7.793619139
3.080901328	2.488504393	4.622721544	6.848681882
2.426571916	1.447726366	4.624634331	6.592039513
2.863270176	2.144408431	4.885812674	5.51626568
2.854724391	1.956070948	4.772520714	6.947410412
3.79389447	2.415949288	4.552291171	7.601541812
3.205348626	2.197165867	3.281054811	6.621166921
3.031040978	1.98636044	4.196150906	6.431387264
2.21789688	1.393322591	4.960233985	6.619175628
3.414972197	1.861461891	3.457230904	4.591663831
2.273756426	2.946994936	5.151511284	7.648904105
3.314475529	2.529104581	5.028388126	8.228378327
3.153147154	2.024149853	4.694471118	8.458399523
3.506405069	1.37608258	4.670222866	8.367415732
2.993495489	2.001658761	4.622835562	7.99220807
2.376168954	2.211372624	4.588232371	7.439367077
2.329812278	1.691477572	4.518857796	6.459619403
3.173240009	1.618362563	3.981366548	7.294187349
2.370138455	0.856580151	4.275588627	6.060122232
2.163442318	1.368995302	5.330224087	8.082118043
3.531303177	1.159432024	5.188108787	9.299963089
2.770591508	2.125547588	4.95668	7.780184307
2.433322432	1.787385889	4.041063921	6.483084718
2.806326472	2.28380504	3.687181784	6.864975639
2.213325075	1.887293458	4.097134813	6.836583148
2.517972641	1.027930437	3.854051866	5.99796307
1.67900475	2.53745408	4.158673771	6.045507248
1.44176677	1.06850463	3.544197038	7.37526714
2.373891169	1.225876928	4.448106491	7.708010143
2.357191999	2.122539191	3.784529748	8.556652655
2.170348413	1.728060652	4.268081877	6.730617726
3.144183454	2.011813441	3.480122141	6.282267933
1.701871821	1.935834682	4.456386201	6.01765744
3.14908632	2.571359359	5.028287192	7.038368186
3.237678033	1.470829357	4.1235458	6.448488794
1.740530577	1.926651675	4.418784083	5.359463604
2.144179778	2.028110579	3.251323419	6.326572607
1.415661212	1.703169269	4.266624939	7.722238949
1.638070968	1.738320496	4.270558269	7.205314082
3.524571411	1.899162781	4.42424941	7.335286396
1.970629338	1.559260563	4.413974924	7.183116895
1.679075215	0.703580723	3.670816407	7.09350736
2.976755364	2.270135554	4.579590783	8.289670642
2.075223696	3.405164645	3.950586657	7.238310359
3.115309403	2.803309378	4.317876562	7.679181284
2.657099991	0.890374334	5.249321217	8.279821285
3.927866832	2.048446549	3.311704858	5.318523537
3.335389978	1.321239555	4.304184133	6.487626095
0.976725437	1.27941279	3.818072542	6.488202013
4.139380823	1.777620206	4.175965788	5.32609462
1.566626552	2.070215105	4.355259578	5.103625276
