         84  -4.459585  -3.057292   -.086725   -.775512  -1.435040   4.520125         17
         85   -.497754  -2.791026   3.638253  -1.019912    .308770   6.368755         17
         86  -1.907909    .347738    .273852    .311830  -1.093813  -1.869876         18
         87   -.440946  -3.166931    .153846  -3.450925  -1.009085  -4.662238         18
         88  -1.730135   -.418876    .254958  -2.899425   -.532118  -2.179570         18
         89  -1.095600  -2.923234   -.845806  -5.945603  -2.188013  -4.898485         18
         90   3.294852   1.140270   1.060152  -2.462868   2.571838  -2.714791         18
         91   2.165403  -1.838816   -.443582  -3.281093   1.618748    .661881         19
         92   3.823476   1.055131   2.542537   2.337723    .020801   -.008017         19
         93   1.841604    .388080   1.065051   2.529162   -.028497    .201288         19
         94   5.027401   1.596207  -1.305766   2.480551    .447533   -.643241         19
         95  -2.261767    .799964  -1.997458   1.039421   2.264334   1.683120         19
         96   -.651834   -.379508  -2.260518  -2.414470  -1.253482  -1.073041         20
         97   -.845828    .341547    .154991  -1.444577   1.921646  -1.876335         20
         98  -3.272776  -2.197021   -.849397  -1.587984   4.146551  -2.215671         20
         99   1.837042  -2.010546  -1.629238   2.562452   1.688819  -2.443835         20
        100   4.156172  -3.469865  -1.162679   2.148147   1.008756   4.070386         20
        101   2.634824   2.956221   1.537720    .231495   1.567075   -.815526         21
        102   5.419666   8.420181   6.227698   2.141910    .990348   -.509617         21
        103   1.805491   2.334713   1.618486   1.091183    .767848   3.894249         21
        104    .635777    .788085   1.990381    .746664   1.422372   -.741275         21
        105   2.222768    .262222   -.063288  -1.494575  -3.418601   -.776433         21
        106   -.276656  -2.238256  -1.634779  -6.330950  -8.861456  -2.437289         22
        107   5.236168   3.317034   2.984914   1.577571   1.172024    .940908         22
        108    .994409   -.959660   -.332084  -6.100137  -4.776429    .256877         22
        109   -.247634   2.974752  -1.365958  -4.486075  -3.971875  -3.168359         22
        110   3.252568    .063569   2.808941  -3.148035  -4.300832    .702249         22
        111  -1.166746    .973079   -.987495  -3.812691   -.116321  -3.006650         23
        112   2.092718   5.528541   3.465661   -.436956  -3.722005   1.930009         23
        113   2.217738   4.210275   2.524201   3.680112   3.095294   1.718735         23
        114   2.289851   5.368896   -.878592   1.834612   -.901255  -2.959033         23
        115   -.067037  -2.423518  -1.369504  -1.988976  -4.494410  -3.355154         23
        116   1.476697   -.043746   1.773864   2.026408  -4.270184  -2.387919         24
        117  -1.099190   -.901752  -1.377070  -5.563315  -1.062908  -4.923538         24
        118   5.296769    .543245    .133166   1.750873    .382763  -2.072492         24
        119   3.760829   5.598294   1.692647   3.112478   4.196599   -.068015         24
        120    .087619   4.244390   4.252907  -1.609110   -.422484  -1.262438         24
        121  -1.419464   -.473954   -.328854    .237343   3.671863   4.807645         25
        122   2.395412  -1.126905   5.237912   2.596337   2.871171   2.393796         25
        123  -1.273237  -3.498518   1.930401   -.850580   -.104848  -2.823487         25
        124    .330088   -.573000  -2.440114    .709451   3.934801   2.258862         25
        125    .405647    .574352   2.056321   1.042747   6.515154   -.992126         25
        126   -.377235   -.482903    .548468   2.404501  -2.835977    .595753         26
        127    .133705  -3.802202   2.227203  -2.696999  -3.952522   1.401213         26
        128  -6.108137    .760499   2.972589  -5.644108  -6.800045  -4.418657         26
        129   -.468241  -3.704857   -.448533  -2.866251  -7.097869  -3.273101         26
        130  -4.015092   -.854874   1.749177  -1.160137    .798637  -1.511442         26
        131   2.334271  -1.258762  -1.640601   -.448599   4.750796  -2.422996         27
        132  -1.112303   -.632895  -3.196575  -1.491153   5.888538   3.157665         27
        133   3.831998  -5.028132  -2.973218    .459374   -.256117  -3.550318         27
        134    .724285  -3.471213  -4.698143  -2.620760  -3.453503  -1.351214         27
        135    .141804  -1.070205   -.735398  -3.356367  -1.567974   -.944660         27
        136    .932039    .679799   5.344895    .474719   1.584814  -1.492516         28
        137   -.725382   1.886362   1.276629  -3.564243   -.717952    .915229         28
        138    .658666   -.101906   5.263331   2.615259   -.127167   2.826820         28
        139   -.467249   3.004634   2.085358   2.963365   1.586892  -3.264688         28
        140  -2.891899   1.130421   2.760576  -3.359608    .517108  -6.476910         28
        141   -.261830    .776497   4.511379   3.274835    .292863   5.984359         29
        142   1.338806   -.872182  -2.234062  -1.443180  -5.415178   3.340114         29
        143  -2.108258  -1.030597   1.553582   -.389972   1.057758    .756850         29
        144   1.253585   2.546039   1.877126   1.404723    .708725   1.803781         29
        145  -4.543215   1.339039  -2.850057   2.159495    .239583   -.349816         29
        146   -.944585   4.672676  -6.384048   -.055539  -2.925185   -.980259         30
        147 -10.481919  -2.334310  -3.064491  -1.428325   -.203613  -1.381771         30
        148   4.630136   4.280283  -1.288352   4.293613   -.192022   4.124336         30
        149   2.186701   4.471591   1.482591    .886779   3.803864   5.598543         30
        150  -1.143851   4.732294  -1.361267   -.129692   1.418235   4.373189         30
        151   4.827445   -.907547   1.939714   -.664046    .987697  -5.272942         31
        152   3.001569  -4.227750  -1.326416  -1.917688   4.356425    .152144         31
        153   1.711563  -1.805923   1.545024  -1.445692  -1.210475  -4.419335         31
        154   4.071652  -1.427089  -1.122369  -2.267617  -1.828608   -.757055         31
        155    .083877  -2.651772    .912156   1.945448   3.218590   4.517072         31
        156   5.574793   2.189813   4.100516   2.804100    .275317   -.318100         32
        157   1.558819   2.171996   2.920167   4.345321   5.303580   1.126551         32
        158   1.654679   5.103609   -.340892  -2.065574  -4.006570  -5.808426         32
        159  -3.251606  -1.167610   1.876834   1.879751    .138690   -.767331         32
        160   4.082916   2.359830   -.003391   -.131847   -.551911   -.559240         32
        161   1.496400   -.226370   3.032902   2.313785    .289820    .057825         33
        162   2.033498   3.067606   6.263127  -4.621191   -.755623    .950131         33
        163   2.369085   2.556690    .965324  -4.135833   3.415515   1.536554         33
        164   1.978935   5.408447   6.055071   4.089814   1.161534   2.775812         33
        165   3.643901   2.008983   2.607952  -1.655641    .399983   -.724044         33
        166    .293240    .431821   3.297024  -1.823903   -.116063   -.614198         34
        167   -.909912   5.049808   3.854859  -1.172403   2.293837   2.619591         34
        168    .625305    .033188   2.248073    .388971   1.523622   4.953971         34
        169  -6.153647  -1.873290    .740142   -.720272  -1.562984  -2.861121         34
        170    .095758   5.330900   2.161349   1.970760    .920937   2.826377         34
        171    .048172  -1.019904   -.898850    .644718   1.914740   2.251529         35
        172  -2.535290    .840687   1.887067  -2.494738  -2.529832    .771431         35
        173  -1.670640  -3.793331   -.349585  -3.757262  -1.899739  -1.548976         35
        174    .206778    .212415   -.812568    .073541  -1.704582  -1.607766         35
        175   4.882686  -4.534360  -4.702556   -.424401  -3.014126  -3.900466         35
        176  -2.619203  -5.383868   3.390996  -1.639033   3.576870  -1.457921         36
        177  -2.373710  -6.707951  -2.948465  -5.047424  -4.029109   1.231594         36
        178  -1.024696  -2.418915   -.199305  -1.818476   4.237918   5.652372         36
        179  -4.193438  -1.020792  -1.358303  -2.035146  -1.079321   3.312847         36
        180   -.079093  -3.437799    .147024  -1.823293  -2.154476   1.067055         36
        181  -2.720340   -.611505  -2.465260   -.706150    .327556  -9.090227         37
        182   3.402337   2.627901   4.011904  -3.393559    .690725  -1.802357         37
        183   3.236274  -2.328856  -4.414239  -3.593296  -2.890642  -3.831494         37
        184   4.262107   -.434354   3.344928    .411747   4.462579   2.440336         37
        185   1.715095   -.904653   3.805285   1.061069   1.412553    .463072         37
        186    .358034    .616934   -.436347  -1.528936    .475423  -1.385212         38
        187    .037479   1.961279   2.106726    .389082  -4.078454    .282993         38
        188    .111810  -2.485145  -1.746320  -2.889810    .965046  -5.409207         38
        189   3.268363   7.080353   4.234586  -1.928009   -.148284    .679061         38
        190   -.941123   3.948649    .212421   3.978447   1.640742    .508765         38
        191   3.180154   2.168417   4.751312   1.670491   5.692043   4.107535         39
        192    .248650   -.200343   -.678073  -3.675032   2.233068   -.510389         39
        193  -1.589157   2.439582   2.331286  -1.674979  -1.328996  -2.542144         39
        194   -.869542   3.521528   -.092740   1.214950   2.748212   1.542107         39
        195   2.285090  -3.407232   -.521658  -3.624102  -2.274158  -1.915220         39
        196   -.623761   1.376971   1.327945   1.356435   5.409543   -.225831         40
        197   -.344052  -1.502057    .104745    .011490   1.149354  -1.488995         40
        198  -4.228688  -4.575292   -.588576   2.607889  -1.353904   1.471309         40
        199   3.823539   3.229104   5.152150    .438307   -.495619   5.608869         40
        200   1.943402  -2.324025  -2.823735  -2.014780   -.448431   1.093021         40
        201   3.511978   1.966032   1.198110  -3.770829   2.314743   -.573808         41
        202   -.088122  -1.719320   -.893179    .112631   -.709008   -.821943         41
        203   2.026220    .387790    .182507   3.320200  -3.419646    .388251         41
        204    .394300  -2.718620    .808012  -1.840212  -7.574148  -3.571334         41
        205   3.886155    .994444    .703519  -2.887536  -4.172482    .125574         41
        206    .666724   1.953773    .136133    .421855  -1.237125  -3.892513         41
        207  -1.296800    .453337    .730359  -1.549036   -.865910  -4.506775         41
        208  -2.174113  -4.117127  -1.026284   -.782757  -5.537413  -1.839961         41
        209   3.855882   1.260690   -.098022   3.859267    .941050   3.168384         41
        210   3.735465    .052252  -2.907492  -2.349176  -2.160564  -6.518817         41
        211  -2.675969    .430675  -4.762000   1.563087    .832919   5.249974         42
        212   1.136102   1.710673  -1.431751   2.869541   3.701600   1.958105         42
        213  -6.037412  -3.101317  -2.845053  -3.411959    .516762   3.043930         42
        214  -2.010879   -.485031  -4.570179   2.827101   1.137972   2.728909         42
        215  -1.948030  -3.195384   1.606353  -1.722476   -.307420  -1.340564         42
        216    .339477   3.857095   1.917072   4.359158   -.828540   5.431640         42
        217  -2.854437   -.403735  -3.207074  -1.690978  -1.108426   3.368686         42
        218  -2.789306   2.512263  -4.460299   -.274520  -1.604230  -1.500205         42
        219  -6.853602  -3.417365  -3.038952    .979996   1.179777   -.714751         42
        220   1.509046   2.430673   -.468098  -1.491406   -.262352  -1.395776         42
        221    .805312    .320996   1.062736   1.144322  -4.006662   4.252500         43
        222  -4.266694    .232636  -4.407039   2.285421   2.758148   2.059230         43
        223   1.232568  -2.123358   1.582165   1.072288   2.105699   4.551544         43
        224   3.893681    .220518   2.250606  -4.442135  -5.841945  -3.544107         43
        225  -1.162073   -.882757  -1.756029    .470415  -2.903659    .238065         43
        226   4.209078   1.664564  -2.539799   -.793158  -3.932708  -3.074556         43
        227   4.557386   -.466345   -.168562  -1.789717  -4.315800   1.108488         43
        228   2.574193    .718308   -.586416   -.131484  -1.705100    .967339         43
        229   -.061271   1.969871   4.298765    .453679    .619656   1.665817         43
        230    .065973  -4.366226  -3.706996  -4.117289   1.345145    .410658         43
        231  -1.339134  -1.143431   -.285082   2.498174  -3.223205   2.490357         44
        232    .077365  -3.591998   -.952478   -.468943  -1.445839  -1.369595         44
        233   1.188461  -2.187485   1.643427  -2.277884   4.453736   1.635841         44
        234   2.986552  -2.662435   -.904700   2.727128  -1.829410  -1.341429         44
        235   3.315597   4.672899   2.110197   4.427156   2.299977   3.363997         44
        236  -3.270206  -4.839456  -5.255579   -.014220   3.155751  -1.942663         44
        237   1.336882   -.028439   -.583025   1.186910   2.162622  -1.493902         44
        238   2.058788   1.429474    .415714    .208991  -1.810398  -3.689553         44
        239  -2.529815    .507811   -.203747  -1.293038   1.139918  -1.870010         44
        240    .391210   2.098625   1.515830   2.296675   2.906877    .303818         44
        241   3.067603   2.766159   1.054209  -3.814732   3.804850    .701890         45
        242   6.661243   1.413421   2.393852   2.964884    .596170    .920070         45
        243   1.295062   5.200605   3.843813    .136286   -.723352   1.150226         45
        244   5.873530   6.808184   6.084190   2.992026   1.429150   5.934675         45
        245  -2.774085   2.522439    .782588  -2.930324   2.690683   1.083877         45
        246   3.107433   9.518732  -2.207213  -2.415821   -.532776   5.463301         45
        247  -2.092837   2.764027   3.255139    .419878  -2.033184  -3.187899         45
        248  -1.403989  -2.992512   2.483439  -4.677021   -.359581  -2.036883         45
        249   3.862153   4.990480   6.190598   1.654165   2.307502    .716267         45
        250   1.828908   2.443717   1.280670  -2.238736  -1.989937   -.973610         45
        251  -1.662209  -3.469685    .003013  -2.145029   1.006905   -.702685         46
        252   -.670630  -3.214771   1.087394    .328322   2.966568  -2.168271         46
        253   -.230407    .206951  -1.363421   -.245336   -.812256  -2.685338         46
        254  -3.133296  -1.452366    .720775    .228750  -3.142936    .318043         46
        255  -1.335310  -3.637153  -1.196640  -1.468546   -.138272  -3.130725         46
        256   -.102127  -3.472225  -3.782986    .693569   4.535242   -.290491         46
        257   -.560470    .157187   -.650880   1.154248    .590831  -3.127372         46
        258   5.282837   1.565251   1.863253   1.670489   1.832076   1.583610         46
        259  -1.059971   6.332806   1.685420  -2.283250   1.994657  -4.185809         46
        260  -1.935195  -5.043673  -3.203856   2.657509  -2.812877  -4.020663         46
        261    .948565  -2.059628   1.540670   4.463443  -1.059324    .306046         47
        262   1.209413  -1.466085  -1.054788   4.819586   -.661686   2.059948         47
        263  -3.420769   2.024404  -2.279616  -1.809915  -4.641677  -1.317855         47
        264   3.772226  -1.539069   1.987792   1.943476   3.828189  -2.042397         47
        265    .629590  -2.618625   2.137574   1.054364   -.632189   2.759875         47
        266   5.263936    .579587   2.239817   1.596579  -1.285454   -.210191         47
        267   1.821668    .289998  -2.035978  -2.547498  -6.179933   1.087768         47
        268   2.387366    .958622   2.198027   5.052366   1.431312   2.185136         47
        269   -.154978  -1.521635  -4.014553   2.109662    .292325   -.919506         47
        270    .614534  -1.406100   5.324420   3.785794   3.052412   3.185890         47
        271  -1.581898  -3.589848  -7.041217   -.255727    .024855  -1.268967         48
        272   -.099434   -.561005  -5.011979  -1.524513  -5.726882   -.788040         48
        273   -.555360  -1.875664  -4.333311   2.003936    .123464  -2.477160         48
        274   3.303815   4.074649   1.105600   4.198064  -1.039552  -1.228869         48
        275   -.833674   3.172075  -3.488518   5.174458   -.134461    .927012         48
        276   1.234795   -.230329    .732318   -.154140  -2.680534  -2.118656         48
        277   -.192296  -1.856578  -1.004505  -1.839102  -3.162406  -2.731843         48
        278   -.038001  -2.565078   -.589545   4.901223    .208282  -1.281691         48
        279   -.997295    .265232  -2.793441   3.717426    .815551  -5.592435         48
        280   1.059404    .157432  -2.406039  -1.542625  -4.059438  -5.090813         48
        281    .597052   2.102529   1.048542  -1.140875  -3.920775   4.620785         49
        282   5.093726   4.620861   1.610522   -.980379    .546757  -1.026862         49
        283   2.157458    .744062  -2.191686   5.064335   2.646167    .357907         49
        284   1.316547   1.507049   5.900282   3.100313   4.492209   6.557362         49
        285  -1.161009   -.882938   -.702887    .405714   2.701094   2.762815         49
        286    .482430   -.991475   -.822029    .134163  -1.334327   3.244159         49
        287   -.245989   -.192768   1.576056   -.617414  -1.314614   -.188248         49
        288   2.450932   -.497079   4.841247  -4.279063   -.265077   2.057007         49
        289  -2.769188  -2.568991  -2.427324  -5.061466   2.324126   2.630635         49
        290   2.023263   1.690245    .567934  -1.232064   3.133716   1.975937         49
        291  -1.877676  -2.743344  -3.629415  -6.322836  -4.741175    .078866         50
        292   3.495745    .782737    .520742    .582757  -1.966414   4.651049         50
        293   5.620420   3.140264   2.938205   4.096220   1.186547   3.696000         50
        294   1.059242   -.438423   -.837268   -.638699  -2.423346   1.893196         50
        295  -3.174920   1.566265    .604818    .567491   -.157176   4.399441         50
        296   1.581413  -1.609337   2.309336    .402669    .442631    .616704         50
        297   2.388677    .659669   1.996931   1.703292  -1.204338  -3.833965         50
        298  -1.549483  -3.598144  -1.304565  -4.859903   -.664351  -2.548059         50
        299  -2.672427  -4.805933  -5.350264   1.680082  -1.231547   1.713438         50
        300    .641898   -.382042   -.172234  -3.173887  -5.708738   -.652696         50
        301  -3.599185   3.426809   -.781726   1.174297  -4.507842  -2.945489         51
        302    .735192  -2.747406  -3.462495   2.411631   -.675080   1.729803         51
        303    .233409   3.580502  -2.351183  -2.652741  -3.078193    .357111         51
        304   2.197274  -2.018892   -.210138  -2.029897  -6.819640  -4.452799         51
        305  -4.091022  -1.049841   -.410075   2.382202   4.008932   4.053265         51
        306   3.957696    .041824   1.830931   -.923077  -1.416017   -.667550         51
        307  -1.488916   2.959017   2.759092  -2.077503    .067793    .168564         51
        308  -1.739509  -1.343402  -2.218358   1.178063   -.207229    .254591         51
        309   2.701878   2.778777   1.186714   3.444670   -.900456   -.205917         51
        310  -3.641460   -.111621  -1.985374  -1.486231  -4.074396   -.734094         51
        311    .095847    .298669    .041909  -1.975057  -3.558045    .377889         52
        312   1.733480  -2.590068   -.812351  -3.056011   -.482871  -2.348052         52
        313   2.283827   4.337988   -.105811  -2.619272    .019291  -1.922708         52
        314  -1.433287    .190298  -1.141448  -2.330196   -.667182  -1.553044         52
        315   -.247784  -2.538546   2.470797   -.744436   -.883426   1.169414         52
        316   3.251176   2.802413   5.952757   2.191525    .737150   2.293629         52
        317   4.099866    .040031   3.568458   -.935286  -1.923437    .633867         52
        318   2.188617    .391874   1.909635  -3.060865    .046849    .736421         52
        319    .763945  -3.909218   2.168124  -1.744802  -4.415312  -2.400768         52
        320   2.715450    .545274   -.758456    .168922  -1.250273  -3.589639         52
        321   4.091282  -1.989337   1.342444  -4.785696  -3.578255   -.663004         53
        322   2.315186   3.336768   2.818977   -.659850   -.644703   2.205757         53
        323   2.743864   4.408861   2.985041   1.312042   5.318155   9.057039         53
        324   1.191244   -.347478   5.948798    .830791    .534640   3.449204         53
        325  -1.695604  -3.524526   -.774956  -2.179126   -.626178   -.173285         53
        326   3.193047   1.096600   2.959783  -1.000403  -2.788662   3.918386         53
        327   2.661727  -1.910568   2.587616  -2.515542  -6.637827  -2.315970         53
        328  -1.559940   -.686957    .055166   -.271064  -2.184756  -1.170455         53
        329    .581528  -1.253957   -.342613   1.009265    .952078   1.041240         53
        330    .100229  -3.106108   3.313324   -.477581  -3.049243   2.655294         53
        331    .873301   1.189635  -2.070229  -2.113875  -2.643247    .181758         54
        332   -.143881   -.765057   -.267243  -1.976643   1.107749    .221263         54
        333  -1.548335  -2.517165   -.174624  -1.155298    .562017   1.586696         54
        334    .967710  -4.789507   1.847067    .275532  -2.843598   3.351445         54
        335  -1.356981  -2.520749  -1.376313  -4.465816   2.714905   3.505322         54
        336   -.135475   1.206433   3.081647   -.106440   2.664507   5.653043         54
        337  -1.105765  -3.773352   -.498799   2.650439   2.473010   -.269075         54
        338   2.350865   -.802418   3.237543  -1.611794  -1.865196   -.600757         54
        339  -2.619001   1.966154    .576212   4.148878   3.880853   4.796972         54
        340   -.693778  -2.474105    .984643   2.136015   1.737547   1.089248         54
        341  -3.451795  -1.122683  -3.686138  -6.348431   1.095219   1.645363         55
        342  -4.386024  -1.186389  -2.800414   4.007179   -.761529   3.858818         55
        343  -3.114717  -2.195051    .795224  -2.388328    .556201  -2.943226         55
        344  -8.092075  -1.732341  -3.479506  -3.475065  -2.486622   2.079093         55
        345  -4.190386  -3.647626  -3.497799  -5.824044    .058753   -.462259         55
        346   -.381680  -1.177661  -1.479569   -.355771   4.379450   3.051642         55
        347  -1.668068  -2.280619   1.654643   2.318943   4.176546   2.208108         55
        348   1.320091    .198360   3.661410  -5.773382   -.173406  -2.390307         55
        349  -3.128438   2.972809   3.124704  -4.262639   1.903149   2.884221         55
        350  -5.166567   1.993948    .200198    .095196   1.089050  -2.292492         55
        351  -4.635694    .230866    .708707   1.928254  -2.407725  -1.535886         56
        352    .907100   2.147853   2.141657   2.371239    .984451    .058807         56
        353  -3.089359   -.250708   -.382896  -4.004498  -2.609745  -1.743693         56
        354  -2.016249   3.765356   1.258580  -2.469721  -4.678921   -.453187         56
        355  -2.665472    .271714    .397109    .246374   4.587952   3.440344         56
        356  -1.874021   -.450815   2.464920  -2.796584    .847782  -2.492868         56
        357  -4.290444  -3.233243   1.479590    .393075   -.342936   4.104533         56
        358  -1.173164    .419073   2.094042  -1.750604  -1.792345   -.082903         56
        359  -2.203576  -2.120817  -2.101520  -5.745012   -.727897  -3.426362         56
        360   1.799264    .200722   2.190122  -3.797659  -2.522727  -2.133235         56
        361   -.346397    .947572   2.802749    .585197   -.226544  -1.287829         57
        362   1.077583  -2.974605   -.030176  -4.073677   -.540520   1.291684         57
        363  -1.974780  -6.882011  -1.275557    .348842  -2.732123  -4.082903         57
        364   2.264445   1.256787  -2.552808  -3.991873  -4.407833   -.283767         57
        365   4.998329   1.539413    .881864   -.731512   3.891990   -.104855         57
        366   2.943881   1.902607   1.066091   -.019085   -.389310  -3.322200         57
        367   1.730228   -.982804   1.961659  -1.271501  -4.986840   -.820815         57
        368  -2.704145   3.685041   3.277723  -5.891736  -2.189060  -4.414187         57
        369  -1.126360   -.559738   1.045340    .640037   2.332163  -1.556850         57
        370   -.656418   -.236784   -.899129   1.673359    .906645    .090284         57
        371    .576145  -1.458015   2.453541   1.849234   2.801394    .219967         58
        372    .475159   1.119340   5.685083   5.799638   1.204024   1.189946         58
        373   1.102900  -3.000693  -1.672786    .718878   3.214322    .893452         58
        374   1.404637  -2.593193   4.752364   2.307773   3.868987   3.862119         58
        375   -.446976   -.886515   -.924932  -1.998576   1.363224   2.656714         58
        376  -3.762486  -4.592606    .011700   1.251244    .177376   3.036144         58
        377  -1.284021  -4.460275  -4.313117   1.067965   -.619298  -1.137741         58
        378  -3.135736  -3.631648   -.223754   3.159883   3.665304   2.434082         58
        379    .645073    .926521   1.647159   2.672531  -2.058640   4.831791         58
        380   3.064982   3.771646   6.151464   1.252999   4.762874   3.365991         58
        381  -4.343759  -5.576655  -2.301981   1.731523   3.971334    .784115         59
        382   2.745714   1.010072   2.887727   1.585016   -.271348   2.543130         59
        383   -.512126   2.933901   5.882397   3.278177   -.848565   4.273769         59
        384    .309419   1.388738   2.555079   3.401981   1.999742   3.295281         59
        385  -1.240998  -1.117001  -3.313917   -.453000   1.065281   1.663970         59
        386  -2.959641  -1.816290   4.625925    .884120   -.903889   2.942094         59
